,pass,data1,data2,data3,data4,classid
4900,./characters/ned_flanders/pic_1303.jpg,24,59,172,300,14
4901,./characters/ned_flanders/pic_1304.jpg,100,8,416,405,14
4902,./characters/ned_flanders/pic_1311.jpg,224,8,392,245,14
4903,./characters/ned_flanders/pic_1316.jpg,63,29,240,344,14
4904,./characters/ned_flanders/pic_1317.jpg,135,105,229,263,14
4905,./characters/ned_flanders/pic_1318.jpg,425,396,165,10,14
4906,./characters/ned_flanders/pic_1322.jpg,91,29,196,245,14
4907,./characters/ned_flanders/pic_1326.jpg,97,6,283,407,14
4908,./characters/ned_flanders/pic_1327.jpg,51,14,182,249,14
4909,./characters/ned_flanders/pic_1330.jpg,182,3,406,344,14
4910,./characters/ned_flanders/pic_1334.jpg,57,33,209,260,14
4911,./characters/ned_flanders/pic_1335.jpg,26,30,198,343,14
4912,./characters/ned_flanders/pic_1340.jpg,98,60,196,196,14
4913,./characters/ned_flanders/pic_1343.jpg,188,63,374,260,14
4914,./characters/ned_flanders/pic_1346.jpg,122,75,234,288,14
4915,./characters/ned_flanders/pic_1362.jpg,109,24,234,315,14
4916,./characters/ned_flanders/pic_1364.jpg,80,82,256,389,14
4917,./characters/ned_flanders/pic_1368.jpg,14,17,97,363,14
4918,./characters/ned_flanders/pic_1371.jpg,79,22,200,287,14
4919,./characters/ned_flanders/pic_1374.jpg,94,35,272,352,14
4920,./characters/ned_flanders/pic_1376.jpg,163,4,393,396,14
4921,./characters/ned_flanders/pic_1378.jpg,155,12,372,364,14
4922,./characters/ned_flanders/pic_1380.jpg,72,15,252,384,14
4923,./characters/ned_flanders/pic_1388.jpg,14,52,204,312,14
4924,./characters/ned_flanders/pic_1389.jpg,87,8,336,395,14
4925,./characters/ned_flanders/pic_1392.jpg,85,17,234,331,14
4926,./characters/ned_flanders/pic_1393.jpg,88,2,281,397,14
4927,./characters/ned_flanders/pic_1396.jpg,2,50,242,373,14
4928,./characters/ned_flanders/pic_1397.jpg,209,17,479,351,14
4929,./characters/ned_flanders/pic_1398.jpg,165,3,430,403,14
4930,./characters/ned_flanders/pic_1399.jpg,262,17,426,299,14
4931,./characters/ned_flanders/pic_1403.jpg,155,6,431,371,14
4932,./characters/ned_flanders/pic_1405.jpg,209,6,393,386,14
4933,./characters/ned_flanders/pic_1406.jpg,53,16,265,315,14
4934,./characters/ned_flanders/pic_1418.jpg,287,94,517,377,14
4935,./characters/ned_flanders/pic_1420.jpg,106,10,417,397,14
4936,./characters/ned_flanders/pic_1421.jpg,123,95,307,365,14
4937,./characters/ned_flanders/pic_1423.jpg,60,13,238,294,14
4938,./characters/ned_flanders/pic_1424.jpg,305,130,516,397,14
4939,./characters/ned_flanders/pic_1428.jpg,60,28,245,404,14
4940,./characters/ned_flanders/pic_1429.jpg,79,6,256,413,14
4941,./characters/ned_flanders/pic_1431.jpg,139,43,308,357,14
4942,./characters/ned_flanders/pic_1433.jpg,3,4,191,430,14
4943,./characters/ned_flanders/pic_1434.jpg,65,15,220,326,14
4944,./characters/ned_flanders/pic_1438.jpg,129,73,246,343,14
4945,./characters/nelson_muntz/pic_0000.jpg,97,12,242,169,15
4946,./characters/nelson_muntz/pic_0001.jpg,1,4,194,175,15
4947,./characters/nelson_muntz/pic_0002.jpg,0,3,115,175,15
4948,./characters/nelson_muntz/pic_0003.jpg,25,4,127,169,15
4949,./characters/nelson_muntz/pic_0004.jpg,5,56,105,177,15
4950,./characters/nelson_muntz/pic_0005.jpg,26,5,157,163,15
4951,./characters/nelson_muntz/pic_0006.jpg,1,2,104,175,15
4952,./characters/nelson_muntz/pic_0007.jpg,30,4,141,169,15
4953,./characters/nelson_muntz/pic_0008.jpg,45,21,205,173,15
4954,./characters/nelson_muntz/pic_0009.jpg,64,18,159,169,15
4955,./characters/nelson_muntz/pic_0010.jpg,3,1,175,180,15
4956,./characters/nelson_muntz/pic_0011.jpg,11,24,115,174,15
4957,./characters/nelson_muntz/pic_0012.jpg,26,9,164,173,15
4958,./characters/nelson_muntz/pic_0013.jpg,104,25,197,139,15
4959,./characters/nelson_muntz/pic_0014.jpg,13,6,177,174,15
4960,./characters/nelson_muntz/pic_0015.jpg,57,35,187,161,15
4961,./characters/nelson_muntz/pic_0016.jpg,63,17,142,156,15
4962,./characters/nelson_muntz/pic_0017.jpg,38,25,174,157,15
4963,./characters/nelson_muntz/pic_0018.jpg,89,23,207,160,15
4964,./characters/nelson_muntz/pic_0019.jpg,10,8,112,170,15
4965,./characters/nelson_muntz/pic_0021.jpg,10,20,73,134,15
4966,./characters/nelson_muntz/pic_0029.jpg,90,67,419,415,15
4967,./characters/nelson_muntz/pic_0030.jpg,116,24,459,356,15
4968,./characters/nelson_muntz/pic_0032.jpg,172,29,350,349,15
4969,./characters/nelson_muntz/pic_0036.jpg,3,5,244,363,15
4970,./characters/nelson_muntz/pic_0037.jpg,10,126,178,352,15
4971,./characters/nelson_muntz/pic_0039.jpg,5,3,244,354,15
4972,./characters/nelson_muntz/pic_0043.jpg,17,19,241,364,15
4973,./characters/nelson_muntz/pic_0045.jpg,8,53,210,354,15
4974,./characters/nelson_muntz/pic_0046.jpg,152,112,266,271,15
4975,./characters/nelson_muntz/pic_0047.jpg,12,69,225,352,15
4976,./characters/nelson_muntz/pic_0049.jpg,125,51,243,299,15
4977,./characters/nelson_muntz/pic_0052.jpg,66,99,207,276,15
4978,./characters/nelson_muntz/pic_0054.jpg,2,19,217,315,15
4979,./characters/nelson_muntz/pic_0055.jpg,61,96,228,327,15
4980,./characters/nelson_muntz/pic_0058.jpg,23,18,242,331,15
4981,./characters/nelson_muntz/pic_0060.jpg,7,41,348,433,15
4982,./characters/nelson_muntz/pic_0064.jpg,125,70,460,407,15
4983,./characters/nelson_muntz/pic_0069.jpg,211,88,476,423,15
4984,./characters/nelson_muntz/pic_0070.jpg,118,17,391,305,15
4985,./characters/nelson_muntz/pic_0072.jpg,47,17,298,272,15
4986,./characters/nelson_muntz/pic_0084.jpg,6,104,162,370,15
4987,./characters/nelson_muntz/pic_0086.jpg,55,30,308,334,15
4988,./characters/nelson_muntz/pic_0087.jpg,106,46,389,362,15
4989,./characters/nelson_muntz/pic_0090.jpg,158,16,558,472,15
4990,./characters/nelson_muntz/pic_0094.jpg,51,17,240,319,15
4991,./characters/nelson_muntz/pic_0096.jpg,54,45,406,414,15
4992,./characters/nelson_muntz/pic_0103.jpg,4,64,163,237,15
4993,./characters/nelson_muntz/pic_0107.jpg,4,157,204,377,15
4994,./characters/nelson_muntz/pic_0109.jpg,32,16,241,244,15
4995,./characters/nelson_muntz/pic_0112.jpg,5,111,252,424,15
4996,./characters/nelson_muntz/pic_0113.jpg,6,50,170,373,15
4997,./characters/nelson_muntz/pic_0116.jpg,81,19,489,427,15
4998,./characters/nelson_muntz/pic_0119.jpg,10,11,412,420,15
4999,./characters/nelson_muntz/pic_0124.jpg,13,163,233,429,15
5000,./characters/nelson_muntz/pic_0125.jpg,2,179,127,384,15
5001,./characters/nelson_muntz/pic_0128.jpg,21,28,217,409,15
5002,./characters/nelson_muntz/pic_0129.jpg,15,32,282,359,15
5003,./characters/nelson_muntz/pic_0132.jpg,72,49,394,390,15
5004,./characters/nelson_muntz/pic_0138.jpg,88,120,227,372,15
5005,./characters/nelson_muntz/pic_0139.jpg,73,65,460,396,15
5006,./characters/nelson_muntz/pic_0141.jpg,92,68,203,372,15
5007,./characters/nelson_muntz/pic_0146.jpg,7,7,472,398,15
5008,./characters/nelson_muntz/pic_0148.jpg,34,178,201,425,15
5009,./characters/nelson_muntz/pic_0153.jpg,4,109,150,342,15
5010,./characters/nelson_muntz/pic_0156.jpg,100,18,441,378,15
5011,./characters/nelson_muntz/pic_0159.jpg,8,2,237,471,15
5012,./characters/nelson_muntz/pic_0160.jpg,201,63,511,471,15
5013,./characters/nelson_muntz/pic_0162.jpg,54,122,277,329,15
5014,./characters/nelson_muntz/pic_0173.jpg,73,36,320,427,15
5015,./characters/nelson_muntz/pic_0174.jpg,175,38,459,397,15
5016,./characters/nelson_muntz/pic_0181.jpg,4,9,304,468,15
5017,./characters/nelson_muntz/pic_0190.jpg,49,53,315,470,15
5018,./characters/nelson_muntz/pic_0191.jpg,46,158,245,388,15
5019,./characters/nelson_muntz/pic_0194.jpg,25,94,259,449,15
5020,./characters/nelson_muntz/pic_0197.jpg,3,85,214,435,15
5021,./characters/nelson_muntz/pic_0199.jpg,107,46,396,441,15
5022,./characters/nelson_muntz/pic_0202.jpg,26,189,221,401,15
5023,./characters/nelson_muntz/pic_0204.jpg,104,78,523,446,15
5024,./characters/nelson_muntz/pic_0205.jpg,16,10,304,346,15
5025,./characters/nelson_muntz/pic_0215.jpg,6,26,238,284,15
5026,./characters/nelson_muntz/pic_0218.jpg,3,38,196,339,15
5027,./characters/nelson_muntz/pic_0222.jpg,1,68,157,341,15
5028,./characters/nelson_muntz/pic_0226.jpg,168,35,422,327,15
5029,./characters/nelson_muntz/pic_0228.jpg,1,4,292,340,15
5030,./characters/nelson_muntz/pic_0230.jpg,2,31,223,306,15
5031,./characters/nelson_muntz/pic_0231.jpg,2,15,170,255,15
5032,./characters/nelson_muntz/pic_0232.jpg,82,90,311,464,15
5033,./characters/nelson_muntz/pic_0235.jpg,19,25,232,337,15
5034,./characters/nelson_muntz/pic_0236.jpg,125,82,237,294,15
5035,./characters/nelson_muntz/pic_0245.jpg,25,56,257,317,15
5036,./characters/nelson_muntz/pic_0246.jpg,5,6,292,344,15
5037,./characters/nelson_muntz/pic_0247.jpg,140,118,304,346,15
5038,./characters/nelson_muntz/pic_0249.jpg,114,17,284,305,15
5039,./characters/nelson_muntz/pic_0252.jpg,1,84,136,284,15
5040,./characters/nelson_muntz/pic_0255.jpg,26,36,225,333,15
5041,./characters/nelson_muntz/pic_0257.jpg,187,41,303,220,15
5042,./characters/nelson_muntz/pic_0259.jpg,128,151,285,342,15
5043,./characters/nelson_muntz/pic_0263.jpg,2,37,133,268,15
5044,./characters/nelson_muntz/pic_0265.jpg,7,34,180,346,15
5045,./characters/nelson_muntz/pic_0268.jpg,5,9,155,339,15
5046,./characters/nelson_muntz/pic_0271.jpg,170,308,0,62,15
5047,./characters/nelson_muntz/pic_0274.jpg,125,12,305,346,15
5048,./characters/nelson_muntz/pic_0275.jpg,64,77,317,466,15
5049,./characters/nelson_muntz/pic_0284.jpg,88,220,281,427,15
5050,./characters/nelson_muntz/pic_0285.jpg,40,71,222,257,15
5051,./characters/nelson_muntz/pic_0289.jpg,75,51,241,403,15
5052,./characters/nelson_muntz/pic_0290.jpg,23,8,359,355,15
5053,./characters/nelson_muntz/pic_0292.jpg,2,10,233,359,15
5054,./characters/nelson_muntz/pic_0298.jpg,2,29,206,327,15
5055,./characters/nelson_muntz/pic_0299.jpg,104,24,280,359,15
5056,./characters/nelson_muntz/pic_0305.jpg,87,209,279,410,15
5057,./characters/nelson_muntz/pic_0307.jpg,149,81,272,330,15
5058,./characters/nelson_muntz/pic_0310.jpg,29,16,431,428,15
5059,./characters/nelson_muntz/pic_0311.jpg,86,67,286,393,15
5060,./characters/nelson_muntz/pic_0312.jpg,10,5,284,419,15
5061,./characters/nelson_muntz/pic_0326.jpg,78,112,197,362,15
5062,./characters/nelson_muntz/pic_0333.jpg,25,28,247,392,15
5063,./characters/nelson_muntz/pic_0338.jpg,44,42,247,413,15
5064,./characters/nelson_muntz/pic_0342.jpg,52,10,277,414,15
5065,./characters/nelson_muntz/pic_0343.jpg,72,27,331,398,15
5066,./characters/nelson_muntz/pic_0344.jpg,52,225,283,409,15
5067,./characters/nelson_muntz/pic_0351.jpg,18,43,211,390,15
5068,./characters/principal_skinner/pic_0008.jpg,100,9,197,176,16
5069,./characters/principal_skinner/pic_0009.jpg,7,20,131,167,16
5070,./characters/principal_skinner/pic_0012.jpg,93,23,188,140,16
5071,./characters/principal_skinner/pic_0015.jpg,61,2,189,176,16
5072,./characters/principal_skinner/pic_0017.jpg,35,29,112,173,16
5073,./characters/principal_skinner/pic_0020.jpg,2,58,71,164,16
5074,./characters/principal_skinner/pic_0021.jpg,1,12,111,158,16
5075,./characters/principal_skinner/pic_0023.jpg,45,1,232,175,16
5076,./characters/principal_skinner/pic_0024.jpg,20,33,114,178,16
5077,./characters/principal_skinner/pic_0035.jpg,30,1,177,171,16
5078,./characters/principal_skinner/pic_0037.jpg,13,21,85,149,16
5079,./characters/principal_skinner/pic_0042.jpg,57,8,139,148,16
5080,./characters/principal_skinner/pic_0044.jpg,108,0,290,156,16
5081,./characters/principal_skinner/pic_0046.jpg,48,19,118,153,16
5082,./characters/principal_skinner/pic_0048.jpg,14,3,98,149,16
5083,./characters/principal_skinner/pic_0054.jpg,97,3,151,113,16
5084,./characters/principal_skinner/pic_0055.jpg,25,23,98,154,16
5085,./characters/principal_skinner/pic_0065.jpg,110,4,231,111,16
5086,./characters/principal_skinner/pic_0073.jpg,8,7,113,176,16
5087,./characters/principal_skinner/pic_0082.jpg,22,1,210,173,16
5088,./characters/principal_skinner/pic_0085.jpg,83,23,416,405,16
5089,./characters/principal_skinner/pic_0088.jpg,88,80,238,390,16
5090,./characters/principal_skinner/pic_0092.jpg,3,100,265,462,16
5091,./characters/principal_skinner/pic_0095.jpg,106,57,236,461,16
5092,./characters/principal_skinner/pic_0096.jpg,154,11,316,350,16
5093,./characters/principal_skinner/pic_0102.jpg,78,37,255,329,16
5094,./characters/principal_skinner/pic_0109.jpg,73,3,422,338,16
5095,./characters/principal_skinner/pic_0113.jpg,88,25,254,337,16
5096,./characters/principal_skinner/pic_0117.jpg,176,19,519,471,16
5097,./characters/principal_skinner/pic_0125.jpg,52,4,221,366,16
5098,./characters/principal_skinner/pic_0141.jpg,18,84,253,340,16
5099,./characters/principal_skinner/pic_0143.jpg,36,36,314,423,16
5100,./characters/principal_skinner/pic_0146.jpg,3,51,315,467,16
5101,./characters/principal_skinner/pic_0163.jpg,80,60,212,376,16
5102,./characters/principal_skinner/pic_0172.jpg,136,21,485,390,16
5103,./characters/principal_skinner/pic_0180.jpg,141,349,2,23,16
5104,./characters/principal_skinner/pic_0184.jpg,11,26,222,364,16
5105,./characters/principal_skinner/pic_0190.jpg,257,26,468,339,16
5106,./characters/principal_skinner/pic_0191.jpg,320,40,531,381,16
5107,./characters/principal_skinner/pic_0203.jpg,111,37,283,391,16
5108,./characters/principal_skinner/pic_0208.jpg,8,22,221,390,16
5109,./characters/principal_skinner/pic_0228.jpg,341,11,527,332,16
5110,./characters/principal_skinner/pic_0232.jpg,185,15,491,336,16
5111,./characters/principal_skinner/pic_0236.jpg,10,35,245,371,16
5112,./characters/principal_skinner/pic_0254.jpg,85,1,310,266,16
5113,./characters/principal_skinner/pic_0262.jpg,19,18,194,363,16
5114,./characters/principal_skinner/pic_0263.jpg,1,37,162,299,16
5115,./characters/principal_skinner/pic_0267.jpg,3,46,203,424,16
5116,./characters/principal_skinner/pic_0269.jpg,3,3,239,319,16
5117,./characters/principal_skinner/pic_0270.jpg,111,33,242,234,16
5118,./characters/principal_skinner/pic_0277.jpg,0,29,191,472,16
5119,./characters/principal_skinner/pic_0285.jpg,135,6,409,308,16
5120,./characters/principal_skinner/pic_0289.jpg,19,22,304,445,16
5121,./characters/principal_skinner/pic_0291.jpg,12,84,273,420,16
5122,./characters/principal_skinner/pic_0292.jpg,40,63,265,433,16
5123,./characters/principal_skinner/pic_0295.jpg,225,7,475,319,16
5124,./characters/principal_skinner/pic_0297.jpg,107,8,294,319,16
5125,./characters/principal_skinner/pic_0298.jpg,93,79,217,369,16
5126,./characters/principal_skinner/pic_0302.jpg,142,40,361,285,16
5127,./characters/principal_skinner/pic_0310.jpg,15,32,312,468,16
5128,./characters/principal_skinner/pic_0312.jpg,120,91,243,266,16
5129,./characters/principal_skinner/pic_0319.jpg,142,51,307,351,16
5130,./characters/principal_skinner/pic_0326.jpg,188,34,297,281,16
5131,./characters/principal_skinner/pic_0327.jpg,207,6,485,322,16
5132,./characters/principal_skinner/pic_0329.jpg,1,2,177,342,16
5133,./characters/principal_skinner/pic_0341.jpg,67,17,289,337,16
5134,./characters/principal_skinner/pic_0351.jpg,86,4,502,426,16
5135,./characters/principal_skinner/pic_0352.jpg,1,2,225,356,16
5136,./characters/principal_skinner/pic_0354.jpg,70,17,279,344,16
5137,./characters/principal_skinner/pic_0364.jpg,5,155,173,356,16
5138,./characters/principal_skinner/pic_0368.jpg,3,14,283,409,16
5139,./characters/principal_skinner/pic_0372.jpg,207,59,512,396,16
5140,./characters/principal_skinner/pic_0373.jpg,157,13,481,413,16
5141,./characters/principal_skinner/pic_0386.jpg,128,11,442,398,16
5142,./characters/principal_skinner/pic_0389.jpg,95,30,315,240,16
5143,./characters/principal_skinner/pic_0400.jpg,58,9,275,406,16
5144,./characters/principal_skinner/pic_0403.jpg,60,36,276,468,16
5145,./characters/principal_skinner/pic_0407.jpg,2,41,268,405,16
5146,./characters/principal_skinner/pic_0419.jpg,159,7,457,410,16
5147,./characters/principal_skinner/pic_0421.jpg,149,11,510,339,16
5148,./characters/principal_skinner/pic_0423.jpg,163,12,308,290,16
5149,./characters/principal_skinner/pic_0427.jpg,158,3,427,330,16
5150,./characters/principal_skinner/pic_0430.jpg,132,27,476,462,16
5151,./characters/principal_skinner/pic_0438.jpg,146,8,530,395,16
5152,./characters/principal_skinner/pic_0439.jpg,43,8,281,368,16
5153,./characters/principal_skinner/pic_0451.jpg,47,3,285,340,16
5154,./characters/principal_skinner/pic_0452.jpg,59,57,188,312,16
5155,./characters/principal_skinner/pic_0455.jpg,134,4,353,276,16
5156,./characters/principal_skinner/pic_0460.jpg,27,30,232,328,16
5157,./characters/principal_skinner/pic_0466.jpg,2,2,203,348,16
5158,./characters/principal_skinner/pic_0470.jpg,17,25,237,475,16
5159,./characters/principal_skinner/pic_0478.jpg,275,12,467,343,16
5160,./characters/principal_skinner/pic_0488.jpg,87,32,220,410,16
5161,./characters/principal_skinner/pic_0508.jpg,141,11,342,297,16
5162,./characters/principal_skinner/pic_0509.jpg,77,11,281,407,16
5163,./characters/principal_skinner/pic_0513.jpg,107,32,251,204,16
5164,./characters/principal_skinner/pic_0516.jpg,71,137,255,375,16
5165,./characters/principal_skinner/pic_0518.jpg,3,65,199,419,16
5166,./characters/principal_skinner/pic_0528.jpg,10,22,228,396,16
5167,./characters/principal_skinner/pic_0530.jpg,71,129,253,363,16
5168,./characters/principal_skinner/pic_0533.jpg,94,131,221,377,16
5169,./characters/principal_skinner/pic_0535.jpg,175,33,283,425,16
5170,./characters/principal_skinner/pic_0536.jpg,110,35,276,363,16
5171,./characters/principal_skinner/pic_0543.jpg,2,29,253,418,16
5172,./characters/principal_skinner/pic_0552.jpg,12,38,236,437,16
5173,./characters/principal_skinner/pic_0557.jpg,84,21,285,407,16
5174,./characters/principal_skinner/pic_0558.jpg,2,3,256,348,16
5175,./characters/principal_skinner/pic_0559.jpg,26,5,277,390,16
5176,./characters/principal_skinner/pic_0562.jpg,2,16,250,383,16
5177,./characters/principal_skinner/pic_0565.jpg,197,6,587,467,16
5178,./characters/principal_skinner/pic_0574.jpg,80,10,314,471,16
5179,./characters/principal_skinner/pic_0582.jpg,80,5,431,440,16
5180,./characters/principal_skinner/pic_0584.jpg,149,11,446,370,16
5181,./characters/principal_skinner/pic_0589.jpg,180,28,396,261,16
5182,./characters/principal_skinner/pic_0590.jpg,213,16,506,432,16
5183,./characters/principal_skinner/pic_0591.jpg,91,36,253,332,16
5184,./characters/principal_skinner/pic_0594.jpg,53,29,251,379,16
5185,./characters/principal_skinner/pic_0600.jpg,2,9,223,388,16
5186,./characters/principal_skinner/pic_0603.jpg,25,28,315,468,16
5187,./characters/principal_skinner/pic_0610.jpg,28,31,267,371,16
5188,./characters/principal_skinner/pic_0613.jpg,40,20,285,429,16
5189,./characters/principal_skinner/pic_0619.jpg,58,30,266,329,16
5190,./characters/principal_skinner/pic_0622.jpg,76,77,212,307,16
5191,./characters/principal_skinner/pic_0630.jpg,89,7,314,436,16
5192,./characters/principal_skinner/pic_0633.jpg,66,28,272,336,16
5193,./characters/principal_skinner/pic_0640.jpg,12,55,214,383,16
5194,./characters/principal_skinner/pic_0652.jpg,118,22,479,470,16
5195,./characters/principal_skinner/pic_0654.jpg,17,23,263,450,16
5196,./characters/principal_skinner/pic_0661.jpg,110,22,306,471,16
5197,./characters/principal_skinner/pic_0662.jpg,164,35,314,423,16
5198,./characters/principal_skinner/pic_0675.jpg,238,7,550,444,16
5199,./characters/principal_skinner/pic_0676.jpg,7,50,236,420,16
5200,./characters/principal_skinner/pic_0681.jpg,121,7,540,405,16
5201,./characters/principal_skinner/pic_0683.jpg,298,13,638,467,16
5202,./characters/principal_skinner/pic_0684.jpg,8,107,215,415,16
5203,./characters/principal_skinner/pic_0686.jpg,104,5,315,459,16
5204,./characters/principal_skinner/pic_0690.jpg,60,24,234,372,16
5205,./characters/principal_skinner/pic_0694.jpg,138,146,243,402,16
5206,./characters/principal_skinner/pic_0699.jpg,95,0,317,354,16
5207,./characters/principal_skinner/pic_0700.jpg,14,9,462,406,16
5208,./characters/principal_skinner/pic_0710.jpg,54,6,269,219,16
5209,./characters/principal_skinner/pic_0713.jpg,143,28,447,375,16
5210,./characters/principal_skinner/pic_0715.jpg,290,36,535,454,16
5211,./characters/principal_skinner/pic_0719.jpg,179,28,445,331,16
5212,./characters/principal_skinner/pic_0725.jpg,266,66,474,374,16
5213,./characters/principal_skinner/pic_0731.jpg,91,23,272,286,16
5214,./characters/principal_skinner/pic_0733.jpg,42,23,236,341,16
5215,./characters/principal_skinner/pic_0739.jpg,60,46,233,467,16
5216,./characters/principal_skinner/pic_0742.jpg,129,7,502,464,16
5217,./characters/principal_skinner/pic_0748.jpg,36,6,291,442,16
5218,./characters/principal_skinner/pic_0752.jpg,112,50,263,444,16
5219,./characters/principal_skinner/pic_0768.jpg,9,43,171,404,16
5220,./characters/principal_skinner/pic_0774.jpg,129,1,266,406,16
5221,./characters/principal_skinner/pic_0775.jpg,54,4,284,404,16
5222,./characters/principal_skinner/pic_0779.jpg,2,1,192,326,16
5223,./characters/principal_skinner/pic_0785.jpg,57,7,439,398,16
5224,./characters/principal_skinner/pic_0790.jpg,4,2,154,301,16
5225,./characters/principal_skinner/pic_0792.jpg,93,94,221,407,16
5226,./characters/principal_skinner/pic_0793.jpg,35,9,204,393,16
5227,./characters/principal_skinner/pic_0799.jpg,193,18,403,424,16
5228,./characters/principal_skinner/pic_0809.jpg,252,37,431,293,16
5229,./characters/principal_skinner/pic_0823.jpg,90,14,455,407,16
5230,./characters/principal_skinner/pic_0826.jpg,102,113,280,409,16
5231,./characters/principal_skinner/pic_0830.jpg,87,21,407,391,16
5232,./characters/principal_skinner/pic_0841.jpg,97,26,253,334,16
5233,./characters/principal_skinner/pic_0848.jpg,132,10,511,468,16
5234,./characters/principal_skinner/pic_0855.jpg,0,5,262,419,16
5235,./characters/principal_skinner/pic_0870.jpg,172,18,312,468,16
5236,./characters/principal_skinner/pic_0872.jpg,3,6,314,474,16
5237,./characters/principal_skinner/pic_0873.jpg,73,3,312,471,16
5238,./characters/principal_skinner/pic_0896.jpg,116,55,277,371,16
5239,./characters/principal_skinner/pic_0898.jpg,80,32,316,266,16
5240,./characters/principal_skinner/pic_0901.jpg,182,68,482,336,16
5241,./characters/principal_skinner/pic_0911.jpg,115,8,462,347,16
5242,./characters/principal_skinner/pic_0912.jpg,168,344,1,33,16
5243,./characters/principal_skinner/pic_0924.jpg,51,22,250,360,16
5244,./characters/principal_skinner/pic_0931.jpg,2,18,118,255,16
5245,./characters/principal_skinner/pic_0942.jpg,98,12,246,245,16
5246,./characters/principal_skinner/pic_0967.jpg,46,64,242,397,16
5247,./characters/principal_skinner/pic_0968.jpg,40,52,221,383,16
5248,./characters/principal_skinner/pic_0971.jpg,150,51,315,449,16
5249,./characters/principal_skinner/pic_0974.jpg,247,13,475,339,16
5250,./characters/principal_skinner/pic_0988.jpg,104,36,280,292,16
5251,./characters/principal_skinner/pic_1000.jpg,94,1,255,270,16
5252,./characters/principal_skinner/pic_1001.jpg,21,22,179,285,16
5253,./characters/principal_skinner/pic_1004.jpg,235,128,411,467,16
5254,./characters/principal_skinner/pic_1006.jpg,185,44,314,351,16
5255,./characters/principal_skinner/pic_1008.jpg,25,11,215,301,16
5256,./characters/principal_skinner/pic_1014.jpg,117,31,271,413,16
5257,./characters/principal_skinner/pic_1015.jpg,0,8,158,343,16
5258,./characters/principal_skinner/pic_1028.jpg,88,72,311,389,16
5259,./characters/principal_skinner/pic_1035.jpg,157,32,497,450,16
5260,./characters/principal_skinner/pic_1042.jpg,2,141,216,357,16
5261,./characters/principal_skinner/pic_1059.jpg,94,29,253,418,16
5262,./characters/principal_skinner/pic_1065.jpg,144,80,284,402,16
5263,./characters/principal_skinner/pic_1066.jpg,3,6,285,409,16
5264,./characters/principal_skinner/pic_1070.jpg,6,5,279,405,16
5265,./characters/principal_skinner/pic_1090.jpg,216,94,409,409,16
5266,./characters/principal_skinner/pic_1093.jpg,7,11,283,409,16
5267,./characters/principal_skinner/pic_1106.jpg,5,2,217,311,16
5268,./characters/principal_skinner/pic_1110.jpg,32,37,169,388,16
5269,./characters/principal_skinner/pic_1118.jpg,167,49,284,407,16
5270,./characters/principal_skinner/pic_1121.jpg,173,65,411,359,16
5271,./characters/principal_skinner/pic_1129.jpg,105,20,568,409,16
5272,./characters/principal_skinner/pic_1136.jpg,3,2,214,321,16
5273,./characters/principal_skinner/pic_1152.jpg,268,58,551,352,16
5274,./characters/principal_skinner/pic_1168.jpg,2,2,308,354,16
5275,./characters/principal_skinner/pic_1169.jpg,2,1,213,272,16
5276,./characters/principal_skinner/pic_1175.jpg,36,171,166,366,16
5277,./characters/principal_skinner/pic_1178.jpg,130,13,527,376,16
5278,./characters/principal_skinner/pic_1179.jpg,184,52,408,332,16
5279,./characters/sideshow_bob/pic_0000.jpg,0,0,63,111,17
5280,./characters/sideshow_bob/pic_0012.jpg,19,0,111,88,17
5281,./characters/sideshow_bob/pic_0013.jpg,0,0,126,110,17
5282,./characters/sideshow_bob/pic_0015.jpg,1,0,72,82,17
5283,./characters/sideshow_bob/pic_0021.jpg,0,1,72,81,17
5284,./characters/sideshow_bob/pic_0033.jpg,69,0,136,98,17
5285,./characters/sideshow_bob/pic_0045.jpg,49,2,207,179,17
5286,./characters/sideshow_bob/pic_0048.jpg,0,0,72,100,17
5287,./characters/sideshow_bob/pic_0052.jpg,65,2,172,142,17
5288,./characters/sideshow_bob/pic_0057.jpg,17,9,136,135,17
5289,./characters/sideshow_bob/pic_0064.jpg,49,7,295,168,17
5290,./characters/sideshow_bob/pic_0082.jpg,0,1,94,177,17
5291,./characters/sideshow_bob/pic_0106.jpg,14,1,177,142,17
5292,./characters/sideshow_bob/pic_0111.jpg,1,12,54,130,17
5293,./characters/sideshow_bob/pic_0115.jpg,1,1,232,177,17
5294,./characters/sideshow_bob/pic_0123.jpg,1,4,92,177,17
5295,./characters/sideshow_bob/pic_0134.jpg,11,10,158,149,17
5296,./characters/sideshow_bob/pic_0135.jpg,44,8,157,136,17
5297,./characters/sideshow_bob/pic_0139.jpg,0,1,111,176,17
5298,./characters/sideshow_bob/pic_0142.jpg,17,34,91,129,17
5299,./characters/sideshow_bob/pic_0143.jpg,1,1,116,176,17
5300,./characters/sideshow_bob/pic_0149.jpg,2,3,317,475,17
5301,./characters/sideshow_bob/pic_0176.jpg,1,2,285,339,17
5302,./characters/sideshow_bob/pic_0193.jpg,126,57,243,254,17
5303,./characters/sideshow_bob/pic_0197.jpg,2,4,123,351,17
5304,./characters/sideshow_bob/pic_0202.jpg,71,13,494,407,17
5305,./characters/sideshow_bob/pic_0242.jpg,219,5,476,388,17
